,Unnamed: 0,Código,Nome,Cota (m),Afluência (m³/s),Defluência (m³/s),Vazão Vertida (m³/s),Vazão Turbinada (m³/s),Vazão Natural (m³/s),Volume Útil (%),Vazão Incremental (m³/s),Data da Medição,data,PG,h2,PGreglin,PGregpol3,erroreglin,erroregpol
262,262,19018,NOVA PONTE,798.67,64.97,354,0,354,71.16,44.41,,20/09/2022,2022-09-20,323.127208333333,691.133813342788,428.16414938143436,-218.63225661723348,105.03694104810137,541.7594649505664
263,263,19018,NOVA PONTE,798.53,53.46,487,0,487,74.72,44.06,,21/09/2022,2022-09-21,448.219666666667,690.100785285922,683.9612366294739,-1744.6176075523126,235.74156996280686,2192.8372742189795
264,264,19018,NOVA PONTE,798.41,79.62,488,0,488,83.34,43.74,,22/09/2022,2022-09-22,448.139208333333,690.222400161303,685.5480848353872,-1763.2800121443636,237.40887650205417,2211.4192204776964
265,265,19018,NOVA PONTE,798.32,144.43,446,0,446,112.92,43.5,,23/09/2022,2022-09-23,408.135625,690.511249791354,598.5531367579757,-1099.2137230193814,190.41751175797572,1507.3493480193815
266,266,19018,NOVA PONTE,798.29,161.26,243,0,243,158.8,43.43,,24/09/2022,2022-09-24,218.966583333333,692.131216387551,253.3121610945565,137.01385317746215,34.345577761223495,81.95273015587085
267,267,19018,NOVA PONTE,798.31,142.71,105,0,105,150.12,43.46,,25/09/2022,2022-09-25,90.7555,696.481810968028,88.09790774767947,90.22158923293436,2.6575922523205264,0.5339107670656347
268,268,19018,NOVA PONTE,798.27,105.51,206,0,206,114.28,43.38,,26/09/2022,2022-09-26,189.625583333333,689.823865909687,203.4661871704135,154.8438949520656,13.840603837080494,34.7816883812674
269,269,19018,NOVA PONTE,798.18,92.41,350,0,350,101.09,43.14,,27/09/2022,2022-09-27,320.121458333333,690.426568949462,419.7322492188654,-196.33525274597145,99.61079088553237,516.4567110793045
270,270,19018,NOVA PONTE,798.1,84.55,317,0,317,102.7,42.91,,28/09/2022,2022-09-28,287.756916666667,691.15736650918,364.4795284315093,-36.0658175858751,76.72261176484233,323.8227342525421
271,271,19018,NOVA PONTE,798.04,114.57,322,0,322,115.39,42.76,,29/09/2022,2022-09-29,292.292916666667,691.09837361741,372.43655568922617,-56.6611173362226,80.14363902255917,348.9540340028896
272,272,19018,NOVA PONTE,797.98,115.12,291,0,291,118.15,42.62,,30/09/2022,2022-09-30,264.930958333333,690.723384931817,323.1371826514646,50.03195753543408,58.2062243181316,214.89900079789894
273,273,19018,NOVA PONTE,797.97,118.88,188,0,188,128.25,42.57,,01/10/2022,2022-10-01,167.535625,692.983444723566,180.17320255522364,152.02641402594864,12.63757755522363,15.50921097405137
274,274,19018,NOVA PONTE,797.98,135.57,79,0,79,117.39,42.62,,02/10/2022,2022-10-02,65.991,699.569376442865,63.02579085692756,63.728462244350965,2.9652091430724425,2.262537755649035
275,275,19018,NOVA PONTE,797.91,102.39,316,0,316,121.21,42.42,,03/10/2022,2022-10-03,289.007458333333,690.16271557013,362.3310215272328,-32.66840717057585,73.32356319389982,321.6758655039088
276,276,19018,NOVA PONTE,797.84,101.09,321,0,321,115.56,42.23,,04/10/2022,2022-10-04,292.778125,690.387145234429,370.22121348403186,-53.055210195279024,77.44308848403188,345.833335195279
277,277,19018,NOVA PONTE,797.83,109.16,128,0,128,126.35,42.2,,05/10/2022,2022-10-05,112.566916666667,694.223938138275,111.18227083075992,112.06901448096814,1.3846458359070795,0.49790218569886235
278,278,19018,NOVA PONTE,797.8,150.79,245,0,245,158.86,42.13,,06/10/2022,2022-10-06,225.05125,689.581948389362,255.02387615075028,133.906408936701,29.972626150750273,91.144841063299
279,279,19018,NOVA PONTE,797.75,163.9,277,0,277,167.25,42.01,,07/10/2022,2022-10-07,254.726833333333,689.412379412073,301.29074208705737,83.50116454372792,46.56390875372438,171.22566878960507
280,280,19018,NOVA PONTE,797.77,163.25,113,0,113,158.03,42.05,,08/10/2022,2022-10-08,101.408041666667,692.04484808322,95.59512013880935,97.65459826550807,5.812921527857654,3.7534434011589326
281,281,19018,NOVA PONTE,797.79,174.44,99,0,99,171.37,42.11,,09/10/2022,2022-10-09,89.1785,691.667045119206,81.7279407234721,83.70524030062022,7.450559276527898,5.473259699379781
